uuid,dir_path,typosquatting_list,3rd_party_hits,domain_length,name_presence,form_presence,number_links,number_empty_links,number_links_domain,latitude,longitude,red_value_screenshot,green_value_screenshot,blue_value_screenshot,red_value_favicon,green_value_favicon,blue_value_favicon,hash_screenshot,hash_favicon,similarius_sim,malicious,company_site
12af5f16-f2d3-4a72-a744-4c792fb55ed4,../other/2024-08-27T12:26:45.635661,0,0,19,0,1,139,0,131,46,2,65,0,169,0,0,0,75194894513068470371881522097347544968437614863817965946985113366530080819758,0,15,2,0
af9e826a-bc43-4a4e-b6c9-ceb8054a1ad1,../other/2024-08-27T12:29:36.019749,0,0,11,0,0,11,0,3,36,138,109,8,88,0,0,0,38325013827086002933842345282323485544031048485375083484271841136352748540125,0,0,2,0
1ede8ddd-e6d6-4442-bdd3-e5d3fe0fd51a,../other/2024-08-27T12:37:34.074957,0,0,9,0,1,266,2,238,38,-97,67,15,93,3,6,228,91061774292304480812039908136468945760329924815393048456090939361250363378243,25232265728508699369926162039373312189435909688964991359834561856127408868922,0,2,0
bbb9d92c-913c-4e05-bc9e-ffbd8368301b,../other/2024-08-27T12:35:36.902337,0,0,22,0,0,1,0,1,38,-97,3,0,124,0,0,0,39047616351112842358570505520641563995135928097497287569946547771194796460509,0,0,2,0
ba2152ab-22ae-4624-858c-d920bded73de,../other/2024-08-27T12:27:04.184770,0,0,16,0,1,189,7,7,38,-97,180,6,44,160,0,0,90395445549630644072219478993868034640051749363300975166065708009343784067167,80106944274659308500279651565754107675598716664836195100464926587228057112244,0,2,0
6a945b33-11d4-40b9-ab50-5a074172489c,../other/2024-08-27T12:26:58.562341,0,0,12,0,1,80,1,69,38,-97,13,0,242,130,0,100,59500533432127724856049440681733324357499725911558332519938758583993954438921,75633584391384046200121447338203626647378092651472002945455875773073978950072,0,2,0
cbc09e14-3c9e-4d0c-9a50-0d9aecb433d8,../other/2024-08-27T12:25:10.856118,0,0,12,0,1,254,23,16,-1000,-1000,48,21,58,21,18,19,52703827638951990613600462435654629493817702659276077453633445553908042069357,3131453441814716568182118715286242268307806328500300458915060170610561214207,1,2,0
fba314ac-0f0f-43bc-86db-9e61a0836932,../other/2024-08-27T12:35:51.732111,0,0,19,0,0,332,4,5,38,-97,29,4,134,0,0,241,7361593088534359464469291515534463360494043485790878030435863059204759021618,61762992342772697277452970844049733840993981411551960518457272988111148498788,0,2,0
03f5e72b-5cf3-4993-aeff-ca79c8724750,../other/2024-08-27T12:31:15.613202,0,0,33,0,1,275,7,285,38,-97,30,10,8,0,0,0,87736258124212474967290592041160971975054726541289103364982625002358222237414,0,0,2,0
84f22577-325a-43bf-bcee-ab5451da15bf,../other/2024-08-27T12:37:26.379440,0,0,12,0,0,5,0,1,37,127.5,9,17,63,0,0,0,26809133751425838416438949649746979335144974229675628493116602277320802390292,0,0,2,0
7a7ca18b-bf8f-4c08-b741-7fe98056893b,../other/2024-08-27T12:37:06.214425,0,0,18,0,1,125,10,127,38,-97,86,5,51,0,0,0,36190203796575700522802545594348536021164617272342266880368831531496086805632,0,0,2,0
ed86cc0f-b9f7-4e8f-987d-ebde0fa2385e,../other/2024-08-27T12:35:58.864383,0,0,19,0,1,128,0,101,60,100,16,3,12,0,0,0,17035401951107895872002976346864528613599244965173396195077295631088956838829,0,0,2,0
5cfda04d-c33c-4164-b0c9-8f04af51c546,../other/2024-08-27T12:27:41.614181,0,0,22,0,0,67,1,64,36,138,31,9,53,0,0,0,93340418668430837750649238177137250844608100782002865228806184625597293210450,0,0,2,0
15cd1790-3c1d-47fb-b6e3-d4ab0677bac9,../other/2024-08-27T12:29:14.475248,0,0,9,0,0,226,0,194,32,53,16,43,124,0,0,189,48970637911104450140423097075407719508219179650756481277918427664816148535855,101787052873146839132695154953410322099212637167260843025659519894406263023773,0,2,0
f5d591f9-b9b3-4390-b5f2-4f9a1fe8d70e,../other/2024-08-27T12:31:23.274987,0,0,13,0,0,36,0,9,20,77,93,4,148,185,2,0,84587094451955515090755139480538982324506428777559207036970825867304834082160,23144427859964632426744268150418583480485136141047468686359659402619941246726,0,2,0
3add423a-a0d0-41f4-ab17-537b82937cef,../other/2024-08-27T12:25:13.406605,0,0,20,0,1,183,0,16,18.25,-63.1667,161,8,41,87,4,41,110101831249289259612929051573750508042266955504368206054436395475002024293188,79041395273643361732755451784228722754140928402724687812916078342087344364067,0,2,0
b9897248-569f-45d3-965d-30189b10fe10,../other/2024-08-27T12:29:34.627508,0,0,16,0,0,39,3,0,38,-97,29,5,144,173,0,0,36243043820567479711338840191541810179654886209272959876302602003286917571336,28032044431286669120910475917336275819278503136679668171336186257720900905671,0,2,0
7d6a903b-a9dc-4861-a3b0-da6925d40505,../other/2024-08-27T12:31:36.621846,0,0,20,0,1,297,0,202,38,-97,23,39,127,60,11,136,22456208445801566826068747917133151134783103657873721540401458272890704494823,102223817962564623314704616560605804713339838406059824773877027504173925494272,0,2,0
24f452e4-27d1-4705-b399-4065586bec23,../other/2024-08-27T12:35:07.299398,0,0,12,0,1,113,1,0,60,100,19,62,136,0,0,237,8290141403638857935889480632595561478424317528569141796490508127725466420,55911524606196485729195441792443802011672369810795706015034719620838529722853,0,2,0
8b35b9c2-559f-4cb1-947d-da6954b07f5e,../other/2024-08-27T12:29:06.274909,0,0,10,0,0,0,0,0,1.3667,103.8,0,0,0,0,0,0,8016989735721698506907025824043083857712412198814278913709398672322844385820,0,0,2,0
42bcd19a-0825-44a1-9adc-9e603daa55ab,../other/2024-08-27T12:25:14.878269,0,0,19,0,0,0,0,0,38,-97,0,0,256,0,0,0,83786648009002971658225141278140247480674597974281538898333587442960319003940,0,0,2,0
1e92e511-be1b-46ef-be9d-6736991fa5e1,../other/2024-08-27T12:27:24.397254,0,0,19,0,1,213,1,5,60,100,147,16,13,112,13,33,74821712958095357775490137165481366174291448072671477747058063612425255688488,40561353947844550566820571822683710474808094727328284484429289066860984557279,0,2,0
4db0e97b-20da-4196-b4bb-2245cebb39fd,../other/2024-08-27T13:54:01.853811,0,0,19,0,1,174,0,0,38,-97,24,0,22,0,0,0,23933436914651556673922196222727618366641979744500377330206295257900089929034,0,0,2,0
5c7acacc-91d5-4009-b90d-1f750471a328,../other/2024-08-27T12:35:55.671081,0,0,7,0,1,101,0,1,18.25,-63.1667,111,7,131,0,0,153,5110628469366409056021026938965660864156406179836160409216192947999891124805,37042957672740378986859136121464301741811823259403626100218536457529587951898,0,2,0
13a326f2-0c3e-4ba2-9bd5-136069f67835,../other/2024-08-27T12:35:49.146550,0,0,25,0,0,204,0,307,36,138,115,55,44,137,2,0,85164697839767162211023965412051540056601007304885066767008134632392596204922,34029518199555682920589291401606519694991728890527542212737092618014720249013,0,2,0
6879dc74-f23f-46a4-b1c4-3cfe8d75571e,../other/2024-08-27T12:33:35.036280,0,0,16,0,0,0,0,0,60,100,0,0,106,148,27,54,114777861990367136980950335221414907016957534275481056615113622164590044119525,42779246319457127252530791951265611548408048369325311431993028218093514561398,0,2,0
e2f62acf-f401-42ee-bb0d-9eaa7943c461,../other/2024-08-27T12:32:05.534032,0,0,8,0,1,168,0,31,37,127.5,112,22,17,35,0,189,83523596394586642639433601232717704854923789041127860508308872767577108865942,97934610690217436632111543210815444116669476473057703418649784692738396703157,0,2,0
7b2012dc-a887-4be1-b492-eefa84c70fdc,../other/2024-08-27T13:53:46.834919,0,0,16,0,1,573,2,15,38,-97,6,1,134,0,0,0,93809309579627469634603219920347485734938479460059970047671807773112993327074,24525372065551330997055937646337873713986719708413192478956579903712150283784,1,2,0
4f446b3e-b2da-4c88-aa1e-fe153e850897,../other/2024-08-27T12:35:12.428040,0,0,17,0,1,500,1,500,38,-97,95,3,49,0,8,177,104932257368480021845257469147028066515437221666717201223514399866381417036770,38333347816427627800155773967879565812145465148042144912704238992778172703670,0,2,0
44873ffe-73dd-4de5-bc8e-3ffcdc7af4e4,../other/2024-08-27T12:37:51.915637,0,0,21,0,1,106,11,0,38,-97,36,85,51,0,209,0,28149453711309759991723095483492573162777871389272583953980491806895948751636,98002711464353508329422321243097059985626495507278936260854439097351968629386,2,2,0
ade83216-ea39-4345-8b1f-9071b340c494,../other/2024-08-27T13:53:35.011245,0,0,16,0,1,721,3,13,38,-97,11,2,141,0,0,0,62946897918368166572453126542264443856981261558313952594546871137863222663803,24525372065551330997055937646337873713986719708413192478956579903712150283784,1,2,0
f5fa031f-9215-49b6-b7e2-3b15c069c11b,../other/2024-08-27T16:09:24.691859,0,0,17,0,1,6,0,0,38,-97,19,11,95,0,0,244,91495749448440867174506232466893276585838362610028111190164930590835882766600,33600315603140584959160756457739627272569759652335043685248377300310359599283,0,2,0
41fe855b-5b8c-490e-abf8-defed097f718,../other/2024-08-27T12:26:51.389054,0,0,9,0,1,114,10,76,64,26,114,5,70,200,18,0,56879450607802539601265131913357214234216047812015070517326730164784521564659,58567700070639978465160024202841830745360840395493061295839003422781414357031,0,2,0
561ebd28-3455-49fe-b9eb-59bee1cf9e3e,../other/2024-08-27T12:35:11.127247,0,0,14,0,1,161,9,138,38,-97,22,52,118,0,0,0,5280855515290208984631737080557360344758408569629390014678670558893173292640,0,0,2,0
dab2678e-c80d-4240-89e6-3f55e6128af3,../other/2024-08-27T12:31:36.301164,0,0,13,0,0,122,0,7,38,-97,125,54,16,0,0,0,12343456137709372207679512583624944065623582405398266490980825350266353733221,0,0,2,0
3a20ff39-1989-4464-8ac5-0b5ded2cce5b,../other/2024-08-27T12:34:49.651478,0,0,14,0,1,88,0,4,38,-97,83,40,80,200,4,8,4202549979757308032950238624785939829622573385447276895988617171843925077442,11799862992866694861870337611533312922048974093448615329265175138553656905762,0,2,0
451efc89-401b-42d9-9587-6e7ffbcf664a,../other/2024-08-27T12:28:42.400500,0,0,15,0,1,902,8,0,38,-97,91,0,163,0,0,256,53207258010632668453004358086648536678990035048783762151108481413028166798188,44156122481015303489167944199128670577074849571191691950778294930796532712643,0,2,0
263e26b0-b0ef-4666-b82d-dbeb2d75bd98,../other/2024-08-27T12:38:08.664020,0,0,8,0,1,41,0,24,47,8,13,6,102,0,48,204,70026170433110138669183328851726338580520097113667337165822510450443415607053,81926054966630030769693045238914181146406512961947147159859658304069453472105,0,2,0
74e9fc71-a1ec-4f80-9ae8-34e9dac4c4fe,../other/2024-08-27T12:31:19.619346,0,0,8,0,1,64,0,3,51,9,87,19,106,0,0,0,24300665770121291225217060445173838030074854138776723850310436830531268317885,0,1,2,0
475a8f09-3e7f-4b34-b7dd-02dbe05e76d5,../other/2024-08-27T12:27:57.103533,0,0,16,0,1,64,0,4,38,-97,56,24,99,0,0,148,21108400063127287589584926799652488064863990658886109342036626891753575167443,111470225606069913329276233955433709814481246108075203961185453086341675138767,0,2,0
bc946907-345e-4284-a673-988711298329,../other/2024-08-27T12:29:06.035288,0,0,11,0,1,37,0,0,38,-97,68,125,35,33,0,53,68192443722942687757826326975111365252457054831141177388813869129590975028173,38773009379508057238615106220741641663488140792576661666459574711819461825893,0,2,0
84bf1ee5-e94c-4f8f-b2b0-9ec323ced6db,../other/2024-08-27T12:38:35.730984,0,0,29,0,1,0,0,0,38,-97,123,9,14,0,0,0,63187684179829845383246267598114575931985057330071426544389634882115580838027,0,0,2,0
afcc01c6-d6b8-458b-8332-67bbf0996b54,../other/2024-08-27T12:33:42.462915,0,0,14,0,0,121,0,8,38,-97,78,81,30,0,0,0,58892036174955908488433368009573678607701981082452391708573522983964637538333,0,0,2,0
f7fafe5a-2874-4468-a7b3-59c3d4f6c349,../other/2024-08-27T12:28:02.375880,0,0,11,0,0,1,0,0,51,9,0,0,256,0,50,128,102273083865205634745938684032241069674305323149489820096279668698091078673706,44023109521960991243552473571262146744744050357865738008086441888731393836362,0,2,0
ca54a454-fba8-466a-b226-dc4c45249e23,../other/2024-08-27T12:25:55.520932,0,0,14,0,1,279,36,245,22.25,114.1667,71,3,125,252,0,0,109398739916798517831476245721556941963325566935457492274967768652934424105342,29022215345699661033485460191758933543923082053157129029159515657399086363921,2,2,0
56ff0b08-d460-468f-93a8-f91d522a47b2,../other/2024-08-27T12:36:11.189321,0,0,9,0,0,22,0,0,22.25,114.1667,58,8,46,206,0,1,107399500844426318851834088507310380099214133822300437029395883161796387358758,86838254722454519446189890496708602164367471069954594842031141901320149230022,0,2,0
2156586a-6b3c-4861-8dc9-215b733723c9,../other/2024-08-27T12:31:36.115557,0,0,16,0,1,129,0,9,38,-97,103,12,84,0,0,0,32808798661353156518667887856841061697508079738470132965251809930267636409361,0,0,2,0
508845f9-e7ef-46f6-9de0-00fd5174af68,../other/2024-08-27T12:35:40.527186,0,0,10,0,0,0,0,0,60,100,0,0,0,0,0,0,81997877424946944953248882211918207634387308765284896283818591602703990669229,0,1,2,0
7c71955e-2b45-4707-98fa-fa3e6ad25c30,../other/2024-08-27T12:31:57.864723,0,0,14,0,1,567,38,503,38,-97,129,116,3,0,0,0,54792772762072660569938766952965915039139181084494583486466202790372319155934,86269539227126633960564440878490570312380278744940238920784638551267650654898,2,2,0
0e84341f-c8c7-429d-a8bd-21d597e9a48f,../other/2024-08-27T12:34:59.428897,0,0,19,0,1,35,3,4,46,2,68,9,66,56,3,28,11148332589157221534321359965583311512014963754529285981894637493315611359490,15633749656710733756417187962651016644211994779407507549864404975611232406744,1,2,0
958e6cd0-0d54-4eeb-a5ee-a9ec1a23f394,../other/2024-08-27T12:27:54.645728,0,0,14,0,1,344,1,339,50.8333,4,8,112,0,9,153,0,51108665472032934534700629561931377168586752759029335505674361751790616145686,51873520750625216741814362029607605249582652582940338411013954421713392209416,2,2,0
3e10a140-8610-4c65-bb18-ea2ccaace9eb,../other/2024-08-27T12:25:34.512010,0,0,11,0,1,1517,1477,10,38,-97,74,3,112,0,0,0,7108400072507925138651292505375502613392165385430975995691813889666947851964,12708645548453444465243016001597213958011207022399655199078063203230421284953,0,2,0
d6c1c16a-0de2-4502-8f66-feda9d27180e,../other/2024-08-27T12:29:16.722467,0,0,19,0,1,81,6,9,52.5,5.75,132,37,46,55,32,0,87467763511132163975139983124568683335384232107065981019517042768946033754594,6264887506667268280309041562679442115554654718510074115219818025417433099589,1,2,0
b0242597-97ec-435b-98bf-a8a868b9d6db,../other/2024-08-27T12:35:00.843407,0,0,20,0,0,149,0,2,38,-97,121,12,52,237,0,0,77202259075451941853619267532848936603771085137640858860039866720359973027093,59969738951672053924802662991026850846994876232860216510575524051302747619084,1,2,0
411c6ab6-517d-44cb-9f73-69f64ea93608,../other/2024-08-27T12:37:37.624230,0,0,10,0,0,0,0,0,22.25,114.1667,4,22,53,0,0,0,28840993581387251282817348983426581093035920016380613559932141774317950317649,0,0,2,0
b465481b-71f6-4ebf-8a4b-7d9548d4016b,../other/2024-08-27T12:28:47.609024,0,0,18,0,1,634,9,36,38,-97,65,38,87,13,2,2,61837646643953805714682181690332293189173935198995421628126405564264194737526,90147983303245997201990936132127110182109423115837163940446879019245575675305,23,2,0
68106f9d-5e16-4add-8ace-ae97c4c2c7cd,../other/2024-08-27T12:37:50.161940,0,0,18,0,0,4,0,3,38,-97,76,2,14,82,30,91,30919006776434669095817077093629047121938453465975567904065575360823699089988,86884685181321620078653714455482860131436842645956527766114493579286967137885,0,2,0
c3ade134-c74b-4044-82aa-0074f7f0a6ee,../other/2024-08-27T12:36:56.600039,0,0,17,0,1,7,0,0,2.5,112.5,34,0,189,86,2,157,107649471499542126858821657849444445307458726193812775412368378278775545274828,58844413519078183730257498372858753963558149550807285520617433875495941966110,2,2,0
5a2a47d1-a72b-4dd3-b407-fe4deca7f79d,../other/2024-08-27T12:31:20.495671,0,0,17,0,1,132,11,9,38,-97,22,0,0,0,0,0,55977856787000706990568554336121326214809808459795225155833650740032939524348,2022023770849305882640351109468929695204205051278250996834070166044876015827,1,2,0
f038dcda-1bb4-4b28-b96d-1cc397c51c76,../other/2024-08-27T12:35:41.358082,0,0,17,0,0,155,0,160,38,-97,125,11,82,126,31,87,23373680638775073351092031664004646077968572701573484967544429168974921336708,68114628102493104470483516330835536405858951657707842117733478335974443231560,0,2,0
039f0da3-d6aa-482b-b6d7-ab86b444059d,../other/2024-08-27T12:32:14.805181,0,0,11,0,0,0,0,0,1.3667,103.8,0,0,0,212,0,0,88969944886813401795461243911967495677233059711123468039650376763323987827576,49803046922980883998781983303081557999538349078508165327103644040745767213613,0,2,0
b535b4aa-1442-4640-afaa-191a511d8322,../other/2024-08-27T12:36:49.798832,0,0,10,0,1,223,0,163,43,25,50,13,155,116,25,31,105625287885330233775210282565071113456917313144367969700190854544624774734459,94296334532453002883378253958011739053305952675472411766014790527550600497168,0,2,0
e1647a7e-1bb0-40a1-aa4e-a68d8d625646,../other/2024-08-27T12:33:46.333227,0,0,8,0,1,131,0,94,60,100,220,11,8,235,6,0,88178639939839425916172653973859600741752181845594329474084186531977664850462,71810431096201496142889547979775893835426840844224297796854516531386381201064,0,2,0
471eeacd-6ac8-4417-96ce-0e7f7f42fc89,../other/2024-08-27T12:29:11.823317,0,0,14,0,1,30,19,0,38,-97,209,43,2,1,116,11,9604708655147864887063918146566517910401102627636684213416523211994237013152,22316716276975891175295919890579486763707217137860357252673629888376222340873,0,2,0
5bf5c15a-def9-44ee-9c58-abf4fab67460,../other/2024-08-27T12:28:55.838609,0,0,21,0,1,54,3,72,-27,133,33,13,87,0,0,115,856239267616807552358307815194354333113830960745248700071628629198740191044,103703609839247340232936989547250901802253195670486147995778148138906425908307,1,2,0
3216a7a9-0873-4ceb-a83d-542ce5030eca,../other/2024-08-27T12:28:56.457225,0,0,11,0,1,177,9,2,60,100,41,6,138,0,0,0,92454611084687349365493458012651048185361875466472451933276088017535074184339,0,0,2,0
4ec7702a-d2c5-48a6-91c3-0737270a2cba,../other/2024-08-27T12:25:48.488976,0,0,24,0,0,1,0,0,38,-97,1,0,4,0,0,0,82646090607587082154989661768359292377590040900090446978677106485240923357772,0,1,2,0
1d46fd8a-7a13-48e9-b833-4988bbbbe140,../other/2024-08-27T12:34:59.331338,0,0,13,0,0,0,0,0,43,25,5,0,30,0,0,0,30625664870348420279322290429905245010809397989788679268448073514152435072576,0,0,2,0
156737f2-1234-4533-82e5-98ba87b570fc,../other/2024-08-27T12:38:25.329717,0,0,12,0,1,103,0,7,38,-97,51,7,130,0,0,0,79507476664043543262641082450681229821103839508599594124897746380354529869084,0,0,2,0
2cedd186-4463-41ba-963a-467e15288550,../other/2024-08-27T12:35:57.696484,0,0,15,0,1,1,0,0,38,-97,5,0,6,0,0,0,47440357139026433629923431624843504487578531077759195362886633625875065765458,0,1,2,0
0fe7c43b-1144-45a7-80ae-d4eeac6c20ad,../other/2024-08-27T12:37:04.714646,0,0,16,0,0,95,0,0,38,-97,53,24,24,180,0,0,523604537243533577279540346242343445174809143157405963228586118309458603428,58689744716231504415838198437307043033868088068458983317902988340902761215573,0,2,0
ee455be9-dfad-4e33-b893-2a8f8fdcc07d,../other/2024-08-27T12:29:55.245066,0,0,14,0,0,66,0,6,38,-97,19,4,229,217,0,0,32068320369910195372966316660411536986697228235682576853578750212673644180520,14112438165833084559402697903134698192044572982124863957819991435220642288538,1,2,0
c2d37614-faf4-4875-a913-3d398b45dc5e,../other/2024-08-27T16:09:38.233660,0,0,17,0,1,21,0,79,38,-97,17,0,29,192,8,27,110731091181073000678741096312611225456231733568270324923102249884480097331790,75630847296232372938596831433501550926033144909103819492491303070230564459871,1,2,0
